Customer_ID,Region,Age,Account_Type,Credit_Score,Annual_Income,Total_Loan_Amount,Overdue_Amount,Last_Payment_Date,Default_Flag,Customer_Since,Profit_Contribution,Churn_Risk,Income_Group,Loan_Category,Overdue_Flag,Tenure_Years,Age_Group,Churn_Score
C3464,North,48,,671.9,605114.0,148029.0,0.0,2025-01-24,No,2018-11-21,33450.68,Low,Others,Small,No,6.7,Middle Aged,1
C3465,North,13,,625.7,537280.0,321115.0,0.0,2025-07-04,No,2024-03-08,13142.08,Low,Others,Medium,No,1.4,Young,1
C3466,South,29,Credit,645.3,1182990.0,163763.0,0.0,2025-07-01,No,2016-09-07,8062.78,Low,High Income,Small,No,8.9,Young,1
C3467,West,46,Credit,723.8,857773.0,333158.0,0.0,2025-02-16,No,2023-03-23,7106.48,Low,Others,Medium,No,2.3,Middle Aged,1
C3468,South,44,Credit,714.5,864340.0,227246.0,0.0,2025-03-22,No,2022-03-13,10014.22,High,Others,Medium,No,3.4,Middle Aged,3
C3469,North,46,Credit,704.4,727347.0,184006.0,0.0,2025-03-04,No,2017-06-20,16128.61,Low,Others,Small,No,8.1,Middle Aged,1
C3470,West,44,,737.5,716418.0,194681.0,10000.0,,No,2016-01-16,5699.58,Low,Others,Small,Yes,9.5,Middle Aged,1
C3471,West,38,,671.9,754979.0,206420.0,0.0,2025-07-21,No,2017-07-06,20225.59,Low,Others,Medium,No,8.1,Middle Aged,1
C3472,East,47,,563.0,415933.0,215305.0,0.0,2025-03-06,No,2023-12-30,34930.18,Medium,Others,Medium,No,1.6,Middle Aged,2
C3473,East,38,Loan,729.8,710928.0,190553.0,0.0,2025-07-18,No,2016-06-26,26877.04,Low,Others,Small,No,9.1,Middle Aged,1
C3474,East,34,,738.9,966279.0,287620.0,0.0,2025-05-28,No,2017-06-24,19312.18,Low,Others,Medium,No,8.1,Middle Aged,1
C3475,West,23,Savings,715.5,318083.0,190725.0,0.0,2025-04-20,No,2019-03-16,12421.37,Low,Others,Small,No,6.4,Young,1
C3476,South,46,Loan,593.0,983869.0,258844.0,0.0,2025-04-08,Yes,2022-09-20,31303.34,Medium,Others,Medium,No,2.8,Middle Aged,2
C3477,North,35,Loan,615.0,759534.0,234016.0,0.0,2025-02-21,No,2019-11-17,10072.63,High,Others,Medium,No,5.7,Middle Aged,3
C3478,East,46,Savings,600.4,988427.0,263816.0,0.0,2025-05-16,No,2017-09-27,12882.75,Low,Others,Medium,No,7.8,Middle Aged,1
C3479,South,51,Loan,750.9,1420566.0,253119.0,0.0,2025-07-10,No,2022-08-16,28523.25,Low,High Income,Medium,No,2.9,Senior,1
C3480,East,53,,623.3,757343.0,198862.0,15000.0,2025-05-16,No,2017-09-21,13416.79,Low,Others,Small,Yes,7.8,Senior,1
C3481,West,43,Loan,758.1,604371.0,227149.0,10000.0,2025-07-16,No,2016-07-02,17992.42,Medium,Others,Medium,Yes,9.1,Middle Aged,2
C3482,North,54,Loan,738.1,528798.0,348455.0,0.0,2025-04-10,Yes,2023-02-23,24287.64,High,Others,Medium,No,2.4,Senior,3
C3483,North,28,Loan,622.0,706047.0,94330.0,0.0,2025-02-23,No,2017-07-12,3519.56,Low,Others,Small,No,8.0,Young,1
C3484,South,31,,712.8,998653.0,163869.0,0.0,2025-06-28,No,2017-12-28,24876.86,Low,Others,Small,No,7.6,Middle Aged,1
C3485,East,38,Credit,674.8,769229.0,191759.0,0.0,2025-05-21,Yes,2017-05-08,15211.63,Medium,Others,Small,No,8.2,Middle Aged,2
C3486,South,37,,720.2,663807.0,303575.0,0.0,2025-04-21,No,2015-12-29,27217.6,Medium,Others,Medium,No,9.6,Middle Aged,2
C3487,North,39,Savings,730.2,745917.0,232132.0,0.0,2025-06-13,No,2023-01-09,32203.76,Low,Others,Medium,No,2.5,Middle Aged,1
C3488,East,56,Credit,724.3,513044.0,355237.0,0.0,2025-03-02,Yes,2019-03-04,23412.18,Low,Others,Medium,No,6.4,Senior,1
C3489,West,31,Savings,625.2,622286.0,248696.0,0.0,2025-04-27,No,2023-01-07,12157.7,Low,Others,Medium,No,2.6,Middle Aged,1
C3490,South,39,Loan,674.8,487009.0,306330.0,0.0,2025-01-25,No,2019-08-29,24158.13,Medium,Others,Medium,No,5.9,Middle Aged,2
C3491,South,17,,654.4,622577.0,224777.0,0.0,2025-05-23,No,2020-10-08,31634.21,Low,Others,Medium,No,4.8,Young,1
C3492,East,38,,633.9,822904.0,32544.0,0.0,,No,2016-01-12,24270.55,Medium,Others,Small,No,9.5,Middle Aged,2
C3493,South,44,Savings,681.6,657967.0,222357.0,0.0,2025-04-21,No,2018-01-24,20105.03,Low,Others,Medium,No,7.5,Middle Aged,1
C3494,South,62,Credit,691.5,656281.0,38172.0,0.0,2025-03-17,No,2020-07-02,11151.02,Low,Others,Small,No,5.1,Senior,1
C3495,West,48,,698.2,701487.0,265319.0,0.0,2025-07-19,No,2020-02-21,16029.54,Low,Others,Medium,No,5.4,Middle Aged,1
C3496,North,31,Savings,636.4,808174.0,57683.0,0.0,2025-07-14,Yes,2021-05-09,5159.44,High,Others,Small,No,4.2,Middle Aged,3
C3497,East,35,Credit,681.9,672773.0,398512.0,0.0,2025-05-14,No,2019-02-17,15507.41,Low,Others,Medium,No,6.4,Middle Aged,1
C3498,East,47,Loan,684.0,664185.0,246700.0,0.0,2025-03-29,No,2023-04-03,23152.27,Low,Others,Medium,No,2.3,Middle Aged,1
C3499,North,35,Credit,640.7,540024.0,114391.0,0.0,2025-03-25,No,2019-12-09,27988.76,Medium,Others,Small,No,5.6,Middle Aged,2
C3500,North,36,Loan,707.0,699617.0,115654.0,0.0,2025-04-10,No,2021-11-15,20231.58,High,Others,Small,No,3.7,Middle Aged,3
C3501,South,44,Savings,774.6,985955.0,293712.0,0.0,2025-02-09,No,2017-06-23,1327.69,Low,Others,Medium,No,8.1,Middle Aged,1
C3502,North,47,Credit,793.8,851883.0,230290.0,0.0,2025-04-23,No,2021-06-03,11077.45,Medium,Others,Medium,No,4.1,Middle Aged,2
C3503,North,33,,667.2,642514.0,228316.0,0.0,2025-05-16,No,2021-10-27,18784.21,Low,Others,Medium,No,3.7,Middle Aged,1
C3504,South,42,,594.0,546982.0,206571.0,,2025-05-18,No,2023-07-06,15141.9,Low,Others,Medium,No,2.1,Middle Aged,1
C3505,West,29,Credit,690.7,546612.0,210554.0,0.0,2025-05-20,Yes,2021-03-19,19835.09,Medium,Others,Medium,No,4.4,Young,2
C3506,West,54,Credit,607.2,926337.0,127475.0,0.0,2025-05-14,No,2024-05-06,22894.67,Unknown,Others,Small,No,1.2,Senior,0
C3507,East,30,Credit,700.8,907113.0,275847.0,0.0,2025-05-27,Yes,2016-12-21,29362.53,Low,Others,Medium,No,8.6,Middle Aged,1
C3508,West,24,Credit,635.4,726276.0,303361.0,0.0,2025-05-31,No,2019-01-02,20741.74,Medium,Others,Medium,No,6.6,Young,2
C3509,South,43,Savings,717.8,467091.0,213390.0,10000.0,2025-01-25,No,2023-02-12,6769.98,Medium,Others,Medium,Yes,2.5,Middle Aged,2
C3510,South,52,Loan,743.2,656507.0,200454.0,15000.0,2025-05-24,No,2018-06-15,17925.63,Low,Others,Medium,Yes,7.1,Senior,1
C3511,East,24,Savings,621.2,731184.0,241302.0,0.0,2025-02-17,Yes,2021-05-31,26931.03,Low,Others,Medium,No,4.2,Young,1
C3512,West,43,Savings,767.6,501691.0,359623.0,0.0,2025-05-20,No,2016-07-05,12369.0,Low,Others,Medium,No,9.1,Middle Aged,1
C3513,North,36,Credit,622.8,600620.0,290870.0,10000.0,2025-04-01,No,2020-08-16,1635.48,Low,Others,Medium,Yes,4.9,Middle Aged,1
C3514,North,40,,617.9,954298.0,345880.0,0.0,2025-05-16,No,2022-08-01,13312.02,Low,Others,Medium,No,3.0,Middle Aged,1
C3515,South,46,Credit,652.7,697779.0,355323.0,0.0,2025-04-11,No,2019-03-26,20730.96,Low,Others,Medium,No,6.3,Middle Aged,1
C3516,West,59,Loan,694.3,482385.0,275647.0,10000.0,2025-05-13,No,2022-04-14,25638.52,Low,Others,Medium,Yes,3.3,Senior,1
C3517,South,28,Loan,635.7,635770.0,329906.0,0.0,2025-06-23,No,2024-06-25,23498.49,Low,Others,Medium,No,1.1,Young,1
C3518,South,34,Credit,595.4,771674.0,394700.0,0.0,2025-05-02,No,2018-10-06,19569.27,Medium,Others,Medium,No,6.8,Middle Aged,2
C3519,North,46,Savings,786.9,842477.0,190925.0,0.0,2025-04-21,No,2018-03-14,18170.92,Unknown,Others,Small,No,7.4,Middle Aged,0
C3520,East,22,Credit,705.4,741776.0,227509.0,0.0,2025-04-22,No,2017-05-25,11689.58,Medium,Others,Medium,No,8.2,Young,2
C3521,South,37,Credit,758.4,497105.0,338548.0,10000.0,2025-02-15,No,2021-01-01,25446.59,Low,Others,Medium,Yes,4.6,Middle Aged,1
C3522,South,41,Loan,681.4,534705.0,289611.0,0.0,2025-06-13,No,2016-03-21,31240.99,High,Others,Medium,No,9.4,Middle Aged,3
C3523,South,39,,597.2,1010496.0,268434.0,0.0,2025-06-10,No,2016-10-14,31310.61,High,High Income,Medium,No,8.8,Middle Aged,3
C3524,North,16,Savings,718.3,660999.0,238798.0,0.0,2025-06-21,No,2016-05-10,29320.99,Low,Others,Medium,No,9.2,Young,1
C3525,North,34,Credit,657.3,797631.0,211296.0,0.0,,No,2019-03-24,23420.41,Low,Others,Medium,No,6.3,Middle Aged,1
C3526,East,40,Savings,707.3,856039.0,293351.0,0.0,2025-06-06,No,2022-06-23,14661.56,Low,Others,Medium,No,3.1,Middle Aged,1
C3527,North,63,Credit,712.8,998566.0,304055.0,0.0,2025-05-01,No,2017-04-13,19406.7,Medium,Others,Medium,No,8.3,Senior,2
C3528,East,32,,617.3,901628.0,193704.0,0.0,2025-06-24,No,2022-09-30,17009.9,Low,Others,Small,No,2.8,Middle Aged,1
C3529,East,57,,690.8,894345.0,227600.0,0.0,2025-03-01,No,2018-05-27,16545.46,Medium,Others,Medium,No,7.2,Senior,2
C3530,North,31,Loan,727.7,615150.0,263837.0,0.0,2025-02-16,No,2016-01-23,18316.45,Medium,Others,Medium,No,9.5,Middle Aged,2
C3531,North,25,Loan,680.0,494788.0,280110.0,0.0,2025-03-03,No,2016-09-24,21730.97,Low,Others,Medium,No,8.8,Young,1
C3532,North,49,Loan,681.6,700492.0,82633.0,15000.0,2025-07-20,No,2016-10-02,30592.36,Medium,Others,Small,Yes,8.8,Middle Aged,2
C3533,North,37,,669.5,547853.0,268930.0,0.0,2025-04-02,No,2021-08-20,31066.64,Low,Others,Medium,No,3.9,Middle Aged,1
C3534,West,18,Loan,632.3,635586.0,362312.0,0.0,2025-03-29,Yes,2015-12-05,25662.53,High,Others,Medium,No,9.6,Young,3
C3535,South,47,Savings,611.5,445030.0,261386.0,0.0,2025-02-21,No,2020-04-05,22578.95,Low,Others,Medium,No,5.3,Middle Aged,1
C3536,North,40,Savings,703.2,838095.0,273995.0,15000.0,2025-02-23,No,2019-03-04,24225.57,Low,Others,Medium,Yes,6.4,Middle Aged,1
C3537,North,39,Credit,646.9,803227.0,364741.0,0.0,2025-03-17,No,2015-08-26,9749.34,Medium,Others,Medium,No,9.9,Middle Aged,2
C3538,West,29,,638.9,449852.0,337642.0,0.0,2025-06-08,No,2020-11-15,20391.29,Low,Others,Medium,No,4.7,Young,1
C3539,North,22,,631.0,715936.0,239240.0,0.0,2025-07-13,No,2024-06-09,19142.92,Low,Others,Medium,No,1.1,Young,1
C3540,West,46,Credit,650.9,869404.0,307960.0,,2025-05-14,No,2023-05-21,6996.16,Medium,Others,Medium,No,2.2,Middle Aged,2
C3541,South,47,,681.5,826743.0,295984.0,0.0,2025-05-25,No,2016-01-14,10262.02,Low,Others,Medium,No,9.5,Middle Aged,1
C3542,East,36,,637.5,905984.0,172854.0,10000.0,2025-05-08,No,2018-10-16,5339.34,Low,Others,Small,Yes,6.8,Middle Aged,1
C3543,South,37,Loan,644.7,717838.0,265189.0,0.0,2025-02-01,No,2015-11-08,19660.13,Medium,Others,Medium,No,9.7,Middle Aged,2
C3544,West,26,Loan,620.1,345362.0,239630.0,10000.0,2025-03-08,Yes,2016-03-05,14730.38,Medium,Others,Medium,Yes,9.4,Young,2
C3545,East,42,Credit,623.2,480150.0,304412.0,0.0,2025-03-28,Yes,2020-09-07,20209.69,Low,Others,Medium,No,4.9,Middle Aged,1
C3546,North,49,Loan,699.5,490428.0,221766.0,0.0,2025-05-23,No,2017-09-12,20586.98,Low,Others,Medium,No,7.9,Middle Aged,1
C3547,West,37,Loan,597.0,868073.0,229303.0,0.0,2025-06-28,No,2022-10-13,20609.27,Low,Others,Medium,No,2.8,Middle Aged,1
C3548,East,51,,676.1,524455.0,214449.0,0.0,,Yes,2019-07-08,23992.11,Low,Others,Medium,No,6.1,Senior,1
C3549,West,30,,600.6,545567.0,219240.0,0.0,2025-04-27,No,2019-08-15,12203.21,Medium,Others,Medium,No,6.0,Middle Aged,2
C3550,West,56,,710.0,1138427.0,129609.0,0.0,2025-04-20,No,2019-01-30,22505.15,Low,High Income,Small,No,6.5,Senior,1
C3551,East,39,Savings,660.7,445143.0,271826.0,0.0,2025-07-23,No,2024-06-21,15439.65,High,Others,Medium,No,1.1,Middle Aged,3
C3552,West,19,Savings,744.3,965019.0,293641.0,10000.0,2025-02-03,No,2023-09-26,9292.99,Low,Others,Medium,Yes,1.8,Young,1
C3553,South,42,Loan,682.9,672316.0,181615.0,25000.0,2025-05-01,No,2021-09-13,31284.64,Low,Others,Small,Yes,3.9,Middle Aged,1
C3554,West,33,Loan,671.6,825120.0,273838.0,0.0,2025-07-16,No,2023-11-08,24479.71,Unknown,Others,Medium,No,1.7,Middle Aged,0
C3555,West,38,Savings,689.0,900161.0,196798.0,0.0,2025-06-10,No,2020-04-05,19801.11,Medium,Others,Small,No,5.3,Middle Aged,2
C3556,South,46,,685.6,1106745.0,239656.0,0.0,2025-03-24,No,2020-06-09,24822.7,Medium,High Income,Medium,No,5.1,Middle Aged,2
C3557,West,49,Savings,658.4,255949.0,247645.0,0.0,2025-03-03,No,2022-09-05,25862.87,Low,Others,Medium,No,2.9,Middle Aged,1
C3558,South,25,,722.0,808882.0,238765.0,0.0,2025-06-16,No,2018-06-03,25818.02,Low,Others,Medium,No,7.2,Young,1
C3559,North,39,Loan,627.8,563191.0,180484.0,0.0,2025-06-03,No,2015-11-05,26548.99,Medium,Others,Small,No,9.7,Middle Aged,2
C3560,East,20,,620.5,637043.0,261519.0,0.0,2025-05-26,No,2016-02-07,15418.3,Medium,Others,Medium,No,9.5,Young,2
C3561,South,29,Loan,600.9,590319.0,296884.0,0.0,2025-04-04,No,2017-03-01,37741.96,High,Others,Medium,No,8.4,Young,3
C3562,East,40,Credit,758.6,846403.0,242135.0,0.0,2025-05-29,No,2020-08-07,14820.9,Low,Others,Medium,No,5.0,Middle Aged,1
C3563,East,45,Savings,697.7,598466.0,229432.0,0.0,2025-05-11,No,2018-09-30,17536.45,Medium,Others,Medium,No,6.8,Middle Aged,2
C3564,South,33,Loan,702.5,707249.0,148287.0,0.0,2025-06-07,No,2016-11-26,16100.27,Low,Others,Small,No,8.7,Middle Aged,1
C3565,East,35,,656.0,701177.0,259675.0,0.0,2025-03-21,No,2021-08-30,31045.89,Medium,Others,Medium,No,3.9,Middle Aged,2
C3566,South,30,Credit,578.5,632186.0,272014.0,0.0,2025-02-12,No,2015-07-28,18704.33,Medium,Others,Medium,No,10.0,Middle Aged,2
C3567,South,20,,638.5,818264.0,178891.0,0.0,2025-07-08,No,2015-09-30,25667.58,Medium,Others,Small,No,9.8,Young,2
C3568,East,50,Savings,693.6,432980.0,305382.0,0.0,2025-03-26,Yes,2020-09-10,30785.78,Low,Others,Medium,No,4.9,Middle Aged,1
C3569,West,31,Credit,726.9,395306.0,281868.0,10000.0,2025-04-22,No,2020-03-10,37675.73,High,Others,Medium,Yes,5.4,Middle Aged,3
C3570,North,37,,689.7,728944.0,198090.0,10000.0,2025-02-20,No,2019-02-28,23658.42,Medium,Others,Small,Yes,6.4,Middle Aged,2
C3571,South,54,Loan,758.1,671668.0,267823.0,0.0,2025-02-07,No,2018-03-04,33256.09,Low,Others,Medium,No,7.4,Senior,1
C3572,West,41,Credit,783.8,536348.0,414536.0,10000.0,2025-02-08,Yes,2022-04-03,12451.89,Low,Others,Large,Yes,3.3,Middle Aged,1
C3573,North,46,Loan,634.1,646954.0,358105.0,0.0,2025-03-27,No,2021-06-04,10835.81,Low,Others,Medium,No,4.1,Middle Aged,1
C3574,North,26,Credit,679.2,277686.0,324993.0,0.0,2025-04-27,No,2017-01-16,25958.31,Low,Others,Medium,No,8.5,Young,1
C3575,North,52,Credit,726.0,586020.0,228481.0,10000.0,2025-02-01,No,2017-07-25,29022.35,Low,Others,Medium,Yes,8.0,Senior,1
C3576,North,53,Credit,737.7,743829.0,215495.0,0.0,2025-04-12,No,2021-12-02,25879.99,High,Others,Medium,No,3.6,Senior,3
C3577,East,38,,633.6,813617.0,319237.0,0.0,2025-02-24,No,2020-08-06,15988.93,Medium,Others,Medium,No,5.0,Middle Aged,2
C3578,West,39,Savings,621.1,832824.0,258739.0,0.0,2025-05-06,No,2017-10-15,19716.89,High,Others,Medium,No,7.8,Middle Aged,3
C3579,South,19,Savings,743.4,799273.0,277188.0,0.0,2025-04-14,No,2021-12-03,24889.87,Low,Others,Medium,No,3.6,Young,1
C3580,East,60,Loan,631.7,512470.0,160310.0,10000.0,2025-07-03,No,2022-03-30,21068.18,Low,Others,Small,Yes,3.3,Senior,1
C3581,East,32,Savings,663.3,211694.0,205647.0,0.0,2025-07-21,No,2016-10-05,15430.84,Low,Others,Medium,No,8.8,Middle Aged,1
C3582,West,16,Credit,597.7,582392.0,227088.0,0.0,2025-05-01,No,2023-01-17,25755.05,Low,Others,Medium,No,2.5,Young,1
C3583,South,47,Credit,648.0,552761.0,324329.0,0.0,2025-03-22,No,2024-02-11,24329.85,Low,Others,Medium,No,1.5,Middle Aged,1
C3584,South,58,Savings,750.0,1078391.0,268075.0,0.0,,No,2019-04-06,15265.18,Low,High Income,Medium,No,6.3,Senior,1
C3585,West,51,,670.6,875582.0,157585.0,0.0,2025-03-21,No,2021-02-18,21558.48,Low,Others,Small,No,4.4,Senior,1
C3586,East,40,Credit,719.3,606073.0,332199.0,10000.0,2025-05-10,No,2019-06-05,10369.72,Medium,Others,Medium,Yes,6.1,Middle Aged,2
C3587,North,38,Credit,616.7,467731.0,177304.0,10000.0,2025-04-12,No,2021-01-10,5419.1,Medium,Others,Small,Yes,4.5,Middle Aged,2
C3588,West,31,,612.7,799241.0,258797.0,0.0,2025-04-29,Yes,2018-12-13,7508.32,Low,Others,Medium,No,6.6,Middle Aged,1
C3589,North,38,Loan,674.3,969174.0,256623.0,10000.0,2025-05-25,No,2016-07-15,24258.43,Low,Others,Medium,Yes,9.0,Middle Aged,1
C3590,East,26,Savings,666.2,915087.0,199610.0,0.0,2025-03-01,No,2019-12-04,13491.59,Medium,Others,Small,No,5.6,Young,2
C3591,East,54,,780.4,1018440.0,150756.0,15000.0,2025-05-16,No,2019-05-02,19246.62,Medium,High Income,Small,Yes,6.2,Senior,2
C3592,South,37,Credit,640.0,324483.0,372058.0,0.0,2025-04-05,No,2018-03-13,20167.15,Low,Others,Medium,No,7.4,Middle Aged,1
C3593,South,50,Savings,654.5,613329.0,292543.0,0.0,2025-05-25,Yes,2016-04-14,15422.23,Low,Others,Medium,No,9.3,Middle Aged,1
C3594,North,21,Credit,656.2,606995.0,364499.0,10000.0,2025-06-28,Yes,2016-08-04,16394.52,Low,Others,Medium,Yes,9.0,Young,1
C3595,South,47,Loan,641.6,303285.0,285050.0,0.0,2025-02-20,No,2024-05-09,15684.77,Medium,Others,Medium,No,1.2,Middle Aged,2
C3596,North,23,,666.9,932678.0,313417.0,0.0,2025-01-27,No,2016-08-04,29458.18,High,Others,Medium,No,9.0,Young,3
C3597,West,42,,574.0,832469.0,409635.0,0.0,2025-07-21,No,2018-03-10,19280.16,Medium,Others,Large,No,7.4,Middle Aged,2
C3598,East,11,Credit,752.7,237927.0,271631.0,0.0,2025-02-04,Yes,2023-08-04,26739.56,Low,Others,Medium,No,2.0,Young,1
C3599,East,57,Credit,738.0,619411.0,255004.0,,2025-01-27,No,2022-10-22,19256.1,Low,Others,Medium,No,2.8,Senior,1
C3600,South,36,Loan,662.7,974730.0,202047.0,0.0,2025-06-11,No,2023-12-25,26779.23,Low,Others,Medium,No,1.6,Middle Aged,1
C3601,East,47,Credit,609.8,659763.0,349563.0,0.0,,No,2017-03-30,-566.84,Low,Others,Medium,No,8.3,Middle Aged,1
C3602,North,36,Savings,666.3,605192.0,340487.0,0.0,2025-01-29,No,2016-06-23,23304.43,Low,Others,Medium,No,9.1,Middle Aged,1
C3603,South,56,Loan,719.8,944996.0,175696.0,25000.0,2025-02-27,No,2023-04-07,18120.13,Low,Others,Small,Yes,2.3,Senior,1
C3604,West,38,Loan,675.3,827197.0,272506.0,0.0,2025-02-19,No,2021-06-06,15864.57,Medium,Others,Medium,No,4.1,Middle Aged,2
C3605,North,37,,647.5,764092.0,169484.0,0.0,2025-07-19,No,2021-09-05,9806.57,Low,Others,Small,No,3.9,Middle Aged,1
C3606,East,32,,652.2,609606.0,324986.0,0.0,2025-02-12,No,2024-02-17,17964.9,Medium,Others,Medium,No,1.4,Middle Aged,2
C3607,South,48,Loan,666.9,537799.0,305824.0,0.0,2025-03-11,No,2016-11-13,19944.95,Medium,Others,Medium,No,8.7,Middle Aged,2
C3608,West,48,Credit,648.0,761332.0,290764.0,0.0,2025-03-27,No,2017-06-01,8320.35,Low,Others,Medium,No,8.2,Middle Aged,1
C3609,North,39,Credit,705.5,1068376.0,220694.0,0.0,2025-02-16,No,2015-10-29,14462.54,High,High Income,Medium,No,9.7,Middle Aged,3
C3610,East,38,,730.7,753175.0,176973.0,0.0,2025-04-02,No,2023-05-21,32210.46,Medium,Others,Small,No,2.2,Middle Aged,2
C3611,South,55,Credit,643.9,713334.0,53169.0,10000.0,2025-04-10,No,2022-03-22,20492.88,Low,Others,Small,Yes,3.3,Senior,1
C3612,North,32,Credit,648.1,472921.0,234694.0,0.0,2025-05-10,Yes,2021-05-20,20498.75,Unknown,Others,Medium,No,4.2,Middle Aged,0
C3613,North,50,,619.1,786016.0,200973.0,0.0,2025-06-13,Yes,2021-08-27,28776.43,Medium,Others,Medium,No,3.9,Middle Aged,2
C3614,West,57,Savings,720.8,733545.0,214549.0,0.0,2025-05-25,No,2015-08-02,19044.5,High,Others,Medium,No,10.0,Senior,3
C3615,West,48,Savings,713.6,515450.0,249827.0,0.0,2025-05-12,No,2019-12-14,29065.48,Medium,Others,Medium,No,5.6,Middle Aged,2
C3616,South,32,Credit,700.2,745766.0,273680.0,0.0,2025-07-22,No,2016-02-03,641.95,Medium,Others,Medium,No,9.5,Middle Aged,2
C3617,East,38,Loan,687.1,635896.0,354678.0,0.0,2025-04-05,No,2021-05-26,21371.79,High,Others,Medium,No,4.2,Middle Aged,3
C3618,North,36,,727.1,634431.0,176511.0,0.0,2025-06-25,No,2020-11-28,24761.88,High,Others,Small,No,4.7,Middle Aged,3
C3619,West,49,Loan,695.6,972325.0,235467.0,0.0,2025-05-08,No,2017-01-13,20243.88,Low,Others,Medium,No,8.5,Middle Aged,1
C3620,North,13,Loan,692.9,774697.0,334438.0,0.0,2025-01-28,Yes,2021-03-31,13992.26,Low,Others,Medium,No,4.3,Young,1
C3621,South,33,,704.0,602260.0,228887.0,10000.0,2025-07-05,No,2019-10-26,28370.63,Low,Others,Medium,Yes,5.8,Middle Aged,1
C3622,West,29,Credit,711.6,538487.0,246688.0,0.0,2025-07-16,No,2020-09-07,7802.77,Low,Others,Medium,No,4.9,Young,1
C3623,South,38,Credit,713.5,686646.0,303939.0,25000.0,2025-02-18,No,2016-02-27,25925.11,Low,Others,Medium,Yes,9.4,Middle Aged,1
C3624,North,45,Loan,689.8,519971.0,217196.0,0.0,2025-04-29,No,2024-04-20,13822.3,Medium,Others,Medium,No,1.3,Middle Aged,2
C3625,East,65,Savings,739.5,700271.0,187869.0,0.0,2025-04-01,Yes,2021-08-27,29615.36,Low,Others,Small,No,3.9,Senior,1
C3626,East,43,,708.1,604817.0,235220.0,0.0,2025-05-18,No,2023-02-07,13353.55,Low,Others,Medium,No,2.5,Middle Aged,1
C3627,East,44,Credit,714.6,549354.0,216941.0,0.0,2025-03-08,No,2024-06-05,23645.82,Low,Others,Medium,No,1.1,Middle Aged,1
C3628,South,42,,686.8,777875.0,232180.0,0.0,2025-06-16,No,2016-10-08,50453.74,Low,Others,Medium,No,8.8,Middle Aged,1
C3629,East,37,,653.9,775273.0,278994.0,0.0,2025-02-18,No,2023-09-03,27113.14,High,Others,Medium,No,1.9,Middle Aged,3
C3630,West,52,Loan,608.7,674722.0,274722.0,0.0,2025-04-22,No,2016-01-07,25762.52,Low,Others,Medium,No,9.6,Senior,1
C3631,South,50,Savings,723.7,648240.0,277094.0,,2025-05-11,No,2023-11-06,22548.12,Low,Others,Medium,No,1.7,Middle Aged,1
C3632,North,29,Credit,633.3,1062446.0,323958.0,0.0,2025-04-30,Yes,2018-07-11,19496.24,Medium,High Income,Medium,No,7.0,Young,2
C3633,South,29,Credit,679.6,647260.0,257821.0,0.0,2025-02-22,Yes,2021-05-23,13652.73,Low,Others,Medium,No,4.2,Young,1
C3634,West,38,Credit,595.9,804159.0,344444.0,0.0,,No,2021-09-13,30163.19,Low,Others,Medium,No,3.9,Middle Aged,1
C3635,West,54,Credit,672.1,600777.0,256302.0,10000.0,2025-03-20,No,2016-07-01,7166.89,Medium,Others,Medium,Yes,9.1,Senior,2
C3636,South,36,,697.9,531788.0,120388.0,0.0,2025-02-02,No,2018-09-23,14050.3,Low,Others,Small,No,6.8,Middle Aged,1
C3637,South,59,Savings,648.6,822106.0,262198.0,0.0,2025-05-15,Yes,2020-10-30,8166.49,Medium,Others,Medium,No,4.7,Senior,2
C3638,North,39,Loan,651.1,782311.0,47649.0,0.0,2025-07-13,No,2015-09-04,17567.44,Low,Others,Small,No,9.9,Middle Aged,1
C3639,North,35,Savings,643.5,716076.0,352774.0,0.0,2025-04-09,No,2022-05-19,26073.17,High,Others,Medium,No,3.2,Middle Aged,3
C3640,South,56,Savings,683.7,783248.0,424694.0,10000.0,2025-03-17,Yes,2019-04-06,5191.92,High,Others,Large,Yes,6.3,Senior,3
C3641,North,56,Credit,740.6,716372.0,274447.0,0.0,2025-04-07,No,2019-10-28,28551.52,Low,Others,Medium,No,5.7,Senior,1
C3642,North,53,Loan,678.9,635854.0,249497.0,0.0,2025-05-25,No,2016-11-20,33594.58,Medium,Others,Medium,No,8.7,Senior,2
C3643,West,43,,678.3,593631.0,229746.0,0.0,2025-05-07,Yes,2024-01-26,3382.05,Medium,Others,Medium,No,1.5,Middle Aged,2
C3644,North,46,Loan,718.4,469893.0,360765.0,0.0,2025-06-20,No,2020-02-13,8948.99,Low,Others,Medium,No,5.5,Middle Aged,1
C3645,East,34,Credit,746.8,382374.0,410649.0,10000.0,2025-07-08,No,2018-11-17,17277.11,Low,Others,Large,Yes,6.7,Middle Aged,1
C3646,West,48,Credit,728.0,302273.0,153266.0,0.0,2025-02-14,No,2018-01-03,29593.7,High,Others,Small,No,7.6,Middle Aged,3
C3647,West,42,,706.1,754151.0,162972.0,0.0,2025-03-24,No,2021-05-11,17166.5,Low,Others,Small,No,4.2,Middle Aged,1
C3648,West,49,,772.7,410261.0,384935.0,0.0,2025-02-01,No,2023-08-31,21605.15,Medium,Others,Medium,No,1.9,Middle Aged,2
